sample_id,dialogue,reference_summary,generated_summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu1,bleu2,bleu3,bleu4,meteor_score,reference_length,hypothesis_length,length_ratio,compression_ratio,generated_flesch_reading_ease,generated_flesch_kincaid_grade,generated_gunning_fog,generated_automated_readability_index,generated_coleman_liau_index,generated_linsear_write_formula,generated_dale_chall_readability_score,reference_flesch_reading_ease,reference_flesch_kincaid_grade,reference_gunning_fog,reference_automated_readability_index,reference_coleman_liau_index,reference_linsear_write_formula,reference_dale_chall_readability_score,generated_total_words,generated_unique_words,generated_type_token_ratio,generated_average_word_length,reference_total_words,reference_unique_words,reference_type_token_ratio,reference_average_word_length,bert_precision,bert_recall,bert_f1,performance_category
359,"Ludo: hi mum, did you arrive at school?
Mum: yes , i'm in front of the door: you 're room 112 with Hugo and Charles.
Ludo: and do you know my class number?
Mum: yes class 3, as Hugo and Charles
Ludo: good, so cool
Mum: I'll show you the picture of the listing, but i couldn't manage to see the room.
Ludo: Ok no problem
Mum: the building is quite big and there is also a huge garden, you'll have room enough
Ludo: Yes i saw
Mum: i have to go, meeting is starting
Ludo: ok thanks
Mum: don't wait for me",Mum is at school in front of the door. Ludo's rooms is 112 and his class is class 3. The same goes for Hugo and Charles. The building is big and has a big garden. The meeting is about to start.,"ia is in the airport and will be back home in the airport. He will be late, so he will be back to the airport in the airport.",0.2857142857142857,0.19047619047619047,0.22857142857142854,0.0,0.0,0.0,0.25,0.16666666666666666,0.2,0,0,0,0,0.0,41,28,0.6829268292682927,1.4642857142857142,92.91785714285714,3.7771428571428594,5.6000000000000005,2.0549999999999997,1.764285714285716,6.0,1.2583285714285717,101.53151219512196,1.134829268292684,3.28,0.24634146341463747,1.3853658536585378,3.0999999999999996,6.739073658536586,28,15,0.5357142857142857,3.5,41,30,0.7317073170731707,3.731707317073171,0.0,0.0,0.0,Poor
360,"Chandler: Phoebe!! Do you have money?? 
Phoebe: Yes I have .. But why do you need it..
Chandler: Open your door.. And pay the delivery guy standing outside my door..
Phoebe: Oh chandler !! you idiot... On my way..",Chandler asks Phoebe to open the door and pay the delivery guy standing outside his door.,is in the office. She will call her to check her wallet.,0.16666666666666666,0.125,0.14285714285714288,0.0,0.0,0.0,0.08333333333333333,0.0625,0.07142857142857144,0,0,0,0,0.0,16,12,0.75,1.3333333333333333,102.045,0.5166666666666693,2.4000000000000004,-0.7674999999999983,0.05000000000000071,2.0,5.249933333333333,63.69500000000001,8.350000000000005,8.9,8.353750000000002,8.8125,8.0,9.364474999999999,12,11,0.9166666666666666,3.75,16,15,0.9375,4.625,0.0,0.0,0.0,Poor
361,"Rory: Max, is your sister studying in China?
Max: She is
Rory: How does she like it?
Max: it's not amazing, but she believes it's a good investment
Rory: does she speak Chinese?
Max: I think she does already
Joseph: Hard to control I imagine
Max: hahaha
Eliza: I think this is the best investment imaginable
Max: really?
Eliza: sure, the every 5th earthling is Chinese
Eliza: or so
Rory: true, I don't think you could stay unemployed speaking Chinese
Max: but there are Chinese everywhere and they speak foreign languages
Rory: true
Rory: anyway, where is is? Beijing?
Max: Nope. Shanghai
Rory: I've just checked, it has 25 million inhabitants!
Max: yes, she said it's actually bigger than the capital
Rory: Insane, it's the population of the whole Australia",Max's sister is studying in Shanghai and she already speaks Chinese. She doesn't find the whole experience amazing but she believes it's a good investment.,is looking for a job. He is a lot of time. He is not sure about it. He's not sure he's if he's not sure about if he's not if he is a lot of time.,0.125,0.17857142857142858,0.14705882352941174,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,0,0,0,0,0.0,25,36,1.44,0.6944444444444444,106.05000000000003,0.7033333333333331,3.6,-2.538333333333334,-2.6555555555555515,3.5,0.8850111111111111,52.01950000000002,9.109000000000002,11.4,9.500400000000003,11.064000000000004,7.75,9.9409,36,15,0.4166666666666667,3.0555555555555554,25,23,0.92,5.24,0.0,0.0,0.0,Poor
362,"David: Morning Russ. Have you seen the report I emailed yesterday?
Russ: Hi David. Well received thank you. But I haven't read it yet.
David: Is there anything you'd like me to do right now?
Russ: I'll take a look at the report in a moment and will send you remarks if I have any.
David: Sounds good. I guess I'll just answer some emails.
Russ: Please do. I should be done by midday with the report.",Russ received David's report but hasn't read it yet.,will send the new book of the book of the project. He will send him the money on Friday.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9,19,2.111111111111111,0.47368421052631576,99.23460526315789,1.778157894736843,3.8000000000000003,0.6726315789473674,1.8421052631578974,3.75,4.938752631578947,75.50000000000003,4.964444444444446,3.6,6.096666666666668,7.333333333333336,3.5,9.346233333333334,19,12,0.631578947368421,3.6842105263157894,9,9,1.0,4.888888888888889,0.0,0.0,0.0,Poor
363,"Catherine: We're going to visit uncle Steve, want to come with us?
Ben: why would I?
Catherine: He's family and we haven't seen him in a long time.
Ben: you know very well that I'm not fond of such visits
Ben: they stress me out
Catherine: Come on, even you can do it from time to time.
Ben: maybe I can but I don't want to
Ben: it will end the same way as usual
Ben: with me being pissed at everyone
Catherine: The boys want to see you
Ben: I can visit you and play with them some other day
Ben: I don't have to drive to another city to do it
Catherine: You know that he'll be disappointed?
Ben: uncle Steve?
Catherine: Yes.
Ben: I don't think so, we don't have anything in common
Ben: all he ever does is bothering me with stupid questions about my private life
Catherine: Maybe that's his way of showing that he cares about you
Ben: yes... sure... sometimes I wonder if you're thinking about what you type :P
Catherine: Depends on the day
Catherine: Today I'm tired so I can't guarantee it
Ben: you should rest then
Ben: instead of asking me to do stuff I don't like
Catherine: Alright, don't worry, I'll stop
Catherine: But still the part about the boys missing you was true
Catherine: So come and visit them when you'll have the chance
Ben: I will",Ben won't go with Catherine to visit uncle Steve. He will visit her and the boys. ,is going to visit her parents in London. She is going to visit her and a lot of friends. She will visit her in a few days.,0.25925925925925924,0.4117647058823529,0.3181818181818182,0.15384615384615385,0.25,0.1904761904761905,0.2222222222222222,0.35294117647058826,0.27272727272727276,0,0,0,0,0.0,16,27,1.6875,0.5925925925925926,91.16666666666669,2.7792592592592626,3.6,-0.18333333333333357,0.8888888888888893,3.5,6.42215925925926,87.67750000000001,3.017500000000002,5.7,1.9987500000000011,3.337500000000002,3.5,7.9808,27,17,0.6296296296296297,3.5555555555555554,16,15,0.9375,4.125,0.0,0.0,0.0,Poor
364,"Kaya: We have been looking for you in Library
Clay: I am the class room
Kaya: Be right there","Kaya is looking for Clay, who is in the classroom.",a is in the airport. She will be there in the hour.,0.25,0.3,0.2727272727272727,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.25,0.3,0.2727272727272727,0,0,0,0,0.0,10,12,1.2,0.8333333333333334,102.045,0.5166666666666693,2.4000000000000004,-2.729999999999997,-2.366666666666667,2.0,0.2976,86.70500000000001,3.650000000000002,4.0,2.8810000000000002,3.8599999999999994,4.0,7.2905,12,10,0.8333333333333334,3.3333333333333335,10,9,0.9,4.1,0.0,0.0,0.0,Poor
365,"Sean: Hey, I won't be able to take the car to the carwash
Sean: They want me to finish report first :(
Alice: shoot, but it's crazily dirty
Alice: Will we have tomorrow?
Sean: <file_gif>
Sean: We can leave a bit earlier or get it washed somewhere on the road
Alice: it might be  good idea, let's do it tomorrow then
Sean: great!",Alice and Sean will wash the car on their way tomorrow.,is going to the gym tomorrow. He will be there tomorrow.,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0,0,0,0,0.0,11,11,1.0,1.0,78.19795454545455,3.7186363636363637,2.2,1.0163636363636357,2.0181818181818194,2.75,5.3447545454545455,87.99727272727276,3.7181818181818187,4.4,3.3381818181818197,4.709090909090911,5.5,7.053009090909091,11,10,0.9090909090909091,4.181818181818182,11,11,1.0,4.090909090909091,0.0,0.0,0.0,Poor
366,"Julia: Hey, what time are you getting home?
Bert: 8-ish. Why?
Julia: I was wondering if we should wait for you with the dinner?
Bert: Yeah, that would be nice of you. I'll try to get there on time
Julia: Ok. Call me if you're running late
Bert: I will. xx",Julia will be waiting for Bert with the dinner. Bert is coming home around 8.,will be late for dinner. He will be late for dinner.,0.36363636363636365,0.26666666666666666,0.30769230769230765,0.1,0.07142857142857142,0.08333333333333333,0.36363636363636365,0.26666666666666666,0.30769230769230765,0,0,0,0,0.0,15,11,0.7333333333333333,1.3636363636363635,101.27068181818181,0.5004545454545486,2.2,-0.6963636363636354,-0.09090909090909349,1.75,0.2728,86.42250000000001,3.068333333333335,3.0,2.1020000000000003,3.84,2.75,9.271833333333333,11,6,0.5454545454545454,3.8181818181818183,15,14,0.9333333333333333,4.2,0.0,0.0,0.0,Poor
367,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",Steve is happy that he got a new dishwasher installed.,'s mother is going to the gym. She's going to get back home. She's going to get a new one.,0.13636363636363635,0.3,0.18749999999999997,0.047619047619047616,0.1111111111111111,0.06666666666666667,0.13636363636363635,0.3,0.18749999999999997,0,0,0,0,0.0,10,20,2.0,0.5,98.54833333333333,1.1700000000000017,2.666666666666667,-1.3761666666666699,-1.3899999999999988,2.3333333333333335,5.546166666666666,78.24500000000002,4.830000000000002,8.0,4.765000000000001,6.760000000000002,5.0,8.8695,20,14,0.7,3.55,10,10,1.0,4.5,0.0,0.0,0.0,Poor
368,"Harvey: Update?
Michelle: Too soon, still researching.
Harvey: That is an update, Michelle.
Michelle: Fine. 
Harvey: I can't wait all day.
Michelle: If you stop texting me, I could get on with it!
Harvey: Fair point.
Michelle: Besides, half of this stuff is black hat. I can't see most of it.
Harvey: Why not?
Michelle: It installs bugs on my computer.
Harvey: Oh, right.
Michelle: It's fine. I'm back on it.
Harvey: Thanks.",Michelle is still researching and Harvey cannot wait all day for the update. Michelle can't see most of the things as it's black hat and it installs bugs on her computer.,is looking for a job offer for his job. He's not sure about it.,0.26666666666666666,0.12121212121212122,0.16666666666666666,0.0,0.0,0.0,0.26666666666666666,0.12121212121212122,0.16666666666666666,0,0,0,0,0.0,31,14,0.45161290322580644,2.2142857142857144,97.0014285714286,1.4685714285714297,2.8000000000000003,-1.1085714285714268,-0.5571428571428569,2.5,5.1115571428571425,79.21217741935487,6.061451612903227,8.780645161290323,7.590967741935486,7.735483870967741,7.75,8.989493548387095,14,13,0.9285714285714286,3.5714285714285716,31,28,0.9032258064516129,4.516129032258065,0.0,0.0,0.0,Poor
369,"Bill: lovely pie
Joy: hey lover boy
Bill: i really miss you
Joy: i miss you too😘
Bill: when are you coming back
Joy: on thursday
Bill: cant wait to see you
Joy: me too",Joy is coming back on Thursday.,is looking for his exam. He will be back on Friday and he will be back on Friday.,0.16666666666666666,0.5,0.25,0.058823529411764705,0.2,0.0909090909090909,0.16666666666666666,0.5,0.25,0,0,0,0,0.0,6,18,3.0,0.3333333333333333,94.30000000000001,2.342222222222226,3.6,-0.18333333333333357,0.8888888888888893,3.5,5.837344444444444,87.94500000000002,2.4833333333333343,2.4000000000000004,1.9800000000000004,3.4333333333333336,2.0,0.2976,18,13,0.7222222222222222,3.5555555555555554,6,6,1.0,4.333333333333333,0.0,0.0,0.0,Poor
370,"Henry: Do you know what happened to cafe Kohaku?
Julia: The one near Covent Garden?
Henry: Yeah. I wanted to reserve a table, but I can't find them anywhere. Their Facebook page disappeared.
Julia: I'm afraid they're closed :(
Henry: For good?!
Julia: Afraid so. I've been there last week and wanted to take my cousin there, but the place's empty
Julia: Probably the rent was too high.
Henry: Oh no, I loved that place
Julia: Me too. I checked online for the owners and contacted them, but they haven't replied yet. I hope they will reopen somewhere else
Henry: Unless they do it far away, the location was perfect. It was a real gem in this touristy district
Julia: I know, I know... We went the Lilly's in the end, my cousin and I, but it's not the same
Henry: Eh, that's a pity then, I was so looking forward to their brownie
Henry: How was the Lilly's?
Julia: It's all right, it's a different vibe though. I think you should go to the Japan Centre for the same
Henry: Uhm, don't think so. It's always awfully crowded and there are more tourists than normal people like us","Julia was at cafe Kohaku near Covent Garden last week, but it's closed down now to her and Henry's surprise. She contacted the owners, but they haven't replied yet. Henry and his cousin went to the Lily's in the end, but it had a different vibe.",and Ava are going to the cinema to the cinema. They are going to see the US together. They are going to the UK and they are in the UK.,0.3,0.18,0.225,0.06896551724137931,0.04081632653061224,0.05128205128205128,0.23333333333333334,0.14,0.17500000000000002,0,0,0,0,0.0,46,30,0.6521739130434783,1.5333333333333334,83.88500000000002,4.043333333333333,6.666666666666668,0.054999999999999716,0.9600000000000009,5.0,6.764166666666667,75.40644927536233,6.550869565217393,7.0028985507246375,6.714927536231883,6.226086956521737,7.333333333333334,8.516163768115941,30,15,0.5,3.5,46,40,0.8695652173913043,4.3478260869565215,0.0,0.0,0.0,Poor
371,"Jake: What are your plans for the day?
Olivia: I haven't really got anything planned. There are some things I should do which I haven't looked at for a while
Jake: Like what?
Olivia: I ought to do my accounts. At least get all the incoming and outgoing invoices sorted by months.
Jake: Tax filing is a long way off.
Olivia: I know, but doing it all at the last minute is a dreadful headache.
Jake: Anything else?
Olivia: I also have a few videos I need to upload to YouTube.
Jake: Already ready or you still need to do post-production?
Olivia: I don't really do much by way of post-production. I'm not exactly Steven Spielberg.
Jake: I do, but I dont always have time to do much.
Olivia: If I put in any music I always get a copyright strike and someone else is taking the ad revenue
Jake: Yeah. And some of those claims are purely speculative. One time I put on one of my own pieces and it was challenged by Sony Music
Olivia: No way!
Jake: It's true. On the form you fill in to counter the claim I said if Sony want to make me one of their signed artists, that's fine. Otherwise to get they paws off of my music.",Olivia has to sort out her accounts and upload a few videos on YouTube. Jake is complaining that Sony Music tried to appropriate his own music.,"is looking for a new job. He's looking for a lot of care of his girlfriend. He's going to buy a new job, but he's not sure about it. He's going to get a good idea. He will try to buy a lot of a lot of a few days.",0.1111111111111111,0.23076923076923078,0.15,0.018867924528301886,0.04,0.025641025641025637,0.05555555555555555,0.11538461538461539,0.075,0,0,0,0,0.0,26,50,1.9230769230769231,0.52,98.54900000000002,1.998000000000001,4.0,-1.075400000000002,-1.0120000000000005,4.2,5.3957,60.23230769230773,8.087692307692308,11.353846153846156,6.446153846153845,7.800000000000004,7.5,9.747069230769231,50,29,0.58,3.26,26,25,0.9615384615384616,4.538461538461538,0.0,0.0,0.0,Poor
372,"Emily: Oh Linda...Something horrible has happened. I'm so sorry. I have broken one of your green tea cups. Just looked away and brushed it off the table with my skirt. SORRY!
Linda: No worries babe! It's nothing. Really.
Emily: I'm feeling so bad about it. So clumsy of me.
Linda: Look. I never really liked the set, so one cup makes no difference. I hardly use it anyway. How come it was on the table BTW?
Emily: I was cleaning the cupboards in the dining room.
Linda: You did what? Whatever for? The crockery there is more for decoration.
Emily: Exactly. I thought they're so pretty, especially the green ones, and then noticed how dusty they are. So I thought I'd be a helpful guest and wash them. I did. And then I made myself a cuppa in the green one. And it happened.
Linda: Ya golden! Really! Look, calm down. You are a fantastic guest.
Emily: Ya. Smashing. As we say in GB.
Linda: You know what? Take out the whole green set. If you like it so much - it is yours.
Emily: But Linda! I'm speechless.
Linda: Precious! See you in the evening!
Emily: CU
Emily: And THANK YOU",Emily's a guest at Linda's house. She broke one of Linda's green tea cups when she was cleaning the cupboards. Linda doesn't like them and she offers Emily the whole set.,hasn't seen the video with her hairdresser. She hasn't seen it. She doesn't want to do it.,0.25,0.14285714285714285,0.18181818181818182,0.05263157894736842,0.029411764705882353,0.03773584905660377,0.2,0.11428571428571428,0.14545454545454545,0,0,0,0,0.0,31,17,0.5483870967741935,1.8235294117647058,81.64803921568628,3.278823529411767,6.972549019607844,1.9056862745098009,2.176470588235297,2.5,5.775213725490197,81.727311827957,4.427096774193547,6.713978494623657,5.007634408602154,6.219354838709677,4.833333333333333,8.73322688172043,17,13,0.7647058823529411,4.352941176470588,31,27,0.8709677419354839,4.516129032258065,0.0,0.0,0.0,Poor
373,"Tom: Have you ever been to Dublin?
Camilla: Never in Ireland!
Tom: So let's go there this weekend!
Camilla: for 2 days?
Tom: Yes, the weather forecast is great!
Camilla: I love your crazy ideas!
Tom: ok, so I'm buying the tickets
Camilla: <3",Camilla and Tom will go to Dublin this weekend.,and Mia are going to the concert of February.,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.125,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0.0,9,9,1.0,1.0,56.70000000000002,7.58666666666667,3.6,2.43333333333333,4.111111111111114,4.5,7.591788888888889,75.50000000000003,4.964444444444446,8.044444444444444,3.4800000000000004,5.400000000000002,4.5,11.100677777777777,9,9,1.0,4.111111111111111,9,9,1.0,4.333333333333333,0.0,0.0,0.0,Poor
374,"Stella: Hi Sandra
Stella: Did you recover finally?
Stella: I wanted to come and visit you but I didn't want to get infected by the disease that you've been carrying
Stella: You know... I'm a teacher, I could spread the disease
Sandra: Hello my dear
Sandra: I'm getting better every day but there's still something left
Sandra: I have some effective medicines now
Sandra: All the drugs that doctors have been prescribing to me so far were useless
Sandra: Now the difference in my well-being is surprisingly considerable
Stella: It's very nice to here that, I'm so happy for you!
Stella: Hope you'll be in a perfect health soon
Stella: I want to take you to the cinema
Stella: They have a brilliant repertoire now
Sandra: Oh, I dream of getting out of the house!
Sandra: I used to love laying in the bed for hours, but now I hate it
Stella: I understand
Stella: Just tell me, what kind of movie would you like to watch?
Stella: A romantic comedy, horror, fantasy or something else?
Stella: I'll do some research in my friends' midst and try to choose the best option :)
Sandra: I'm dreaming of watching some action movie
Sandra: With all the special effects and dynamic action
Sandra: Something that would be the opposite of my current situation :)
Stella: You got it! :)
Stella: I'll find something special for you
Stella: So I'm keeping my fingers crossed for your quick recovery
Stella: Talk to you soon! :)
Sandra: Thanks, Stella, my darling. You made my day :)
Sandra: Bye bye","Stella doesn't want to visit Sandra because she doesn't want to get infected by Sandra's disease. Sandra's doctor prescribed her effective medicines, so she will be fine soon. Stella wants to take Sandra to the cinema for some action movie when she recovers.",na has been back from her job. She had a lot of work to work. She hasn't been to her hairdresser. She hasn't seen her hairdresser.,0.2857142857142857,0.1702127659574468,0.2133333333333333,0.0,0.0,0.0,0.21428571428571427,0.1276595744680851,0.16,0,0,0,0,0.0,43,26,0.6046511627906976,1.6538461538461537,96.11442307692309,1.468076923076925,5.676923076923078,0.8411538461538441,1.73076923076923,2.75,5.780823076923077,58.5006201550388,8.66046511627907,10.38449612403101,9.396201550387598,10.190697674418605,7.833333333333334,9.855572868217054,26,18,0.6923076923076923,4.038461538461538,43,33,0.7674418604651163,5.023255813953488,0.0,0.0,0.0,Poor
375,"Harley: You should see this divorce filing. OMG...
Ruby: Bad?
Harley: The guy was a serial cheater!
Ruby: OMG!
Harley: She's taking him to the cleaners. Monthly settlement, half his pension, you name it.
Ruby: He deserves it!
Harley: There are always two sides...
Ruby: Maybe she was a piss poor wife?
Harley: Never cooked. Never cleaned. He paid for everything yet still managed to buy her mom a house and take extravagant vacays.
Ruby: Geez, down boy!
Harley: Voice of experience, sorry!
Ruby: Well, people do crazy things. 
Harley: Yes, and some times theres karma, but...
Ruby: You're right, two sides.",Harley and Ruby are discussing the divorce filing. Harley and Ruby agree there are always two sides.,is looking for a new dress for her birthday. She's looking for a new one.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17,15,0.8823529411764706,1.1333333333333333,97.7025,1.495000000000001,3.0,0.8460000000000001,1.9066666666666663,2.75,6.113833333333334,63.84279411764709,6.466176470588238,5.752941176470589,6.092941176470589,8.694117647058825,3.75,11.488688235294118,15,10,0.6666666666666666,3.933333333333333,17,13,0.7647058823529411,4.9411764705882355,0.0,0.0,0.0,Poor
376,"Ken: Hi, how are you?
Ang: Just peachy! You?
Ken: I'm okay...
Ang: Just okay? What's wrong?
Ken: Just stressed; work stuff, fighting with Brad, too much going on at mom's.
Ang: Hang in there, it will get better!
Ken: I know, but it's a lot.
Ang: Can I do anything to help?
Ken: You are! Listening to me vent! LOL!
Ang: Are you at least doing anything fun this weekend?
Ken: Show Saturday night, then seeing the grandkids on Sunday at the zoo.
Ang: Sounds great! That will cheer you up!
Ken: Gotta run, work calls. Love you!
Ang: Love you too! Have a fantastic day!
Ken: You too!",Ken feels stressed because of work and fighting with Brad. There is also too much going on at mom's. Ken is going to a show on Saturday night. On Sunday Ken is seeing the grandkids at the zoo.,is a new-mail to the weekend. She will meet with a new-mail-mail.,0.3333333333333333,0.1282051282051282,0.18518518518518517,0.0,0.0,0.0,0.2,0.07692307692307693,0.1111111111111111,0,0,0,0,0.0,38,12,0.3157894736842105,3.1666666666666665,87.94500000000002,2.4833333333333343,5.733333333333334,2.7650000000000006,2.9499999999999993,2.5,7.8816,90.32934210526317,3.0202631578947354,3.8000000000000003,2.5318421052631557,3.9789473684210535,4.0,8.262963157894736,12,11,0.9166666666666666,4.5,38,29,0.7631578947368421,4.078947368421052,0.0,0.0,0.0,Poor
377,"Julius: Yoh, today its derby day⚽
Titus:⚽⚽ yeah, finally man
Julius: which team are you supporting today
Titus: Manchester united anytime, any day
Julius: city will win
Titus: haha, united will win
Julius: lets see then
Titus: cool",It's derby day today. Titus supports Manchester United. Julius supports City.,"and John are going to watch ""The ""TheThe ""TheTheF"""" by ""TheF"" and ""TheF"""" and ""TheF"""" and ""TheTheF"".",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11,17,1.5454545454545454,0.6470588235294118,100.00352941176472,3.5341176470588245,6.800000000000001,10.342941176470589,5.658823529411766,7.5,10.981464705882354,33.913333333333355,9.440000000000001,5.1030303030303035,9.09151515151515,9.345454545454547,1.5,12.43109393939394,17,13,0.7647058823529411,4.9411764705882355,11,10,0.9090909090909091,6.090909090909091,0.0,0.0,0.0,Poor
378,"Dexter: Hello ;)
Addisyn: :)
Dexter: I miss you
Addisyn: Long time we haven't talked. But maybe thanks to this u miss me.. :)
Dexter: Yea you don't love me anymore
Addisyn: Why should I have stopped loving you? Xd
Dexter: Like you didn't miss me too. Because you've been quiet that's why",Addisyn hasn't talked to Dexter for a long time and he thinks she doesn't love him anymore.,ny isn't sure she's not sure she'sn.,0.2,0.10526315789473684,0.13793103448275862,0.0,0.0,0.0,0.2,0.10526315789473684,0.13793103448275862,0,0,0,0,0.0,17,7,0.4117647058823529,2.4285714285714284,103.04428571428575,0.6257142857142846,2.8000000000000003,2.2557142857142836,1.514285714285716,2.5,8.495128571428573,75.12117647058825,7.004705882352944,9.15294117647059,7.849411764705884,7.023529411764706,8.5,9.123817647058823,7,6,0.8571428571428571,4.285714285714286,17,17,1.0,4.411764705882353,0.0,0.0,0.0,Poor
379,"Megan: Any word from Jason?
Nathan: Why do you ask?
Megan: He was absent today :c
Susy: He had a dental appointment.
Megan: Thanks for the info :)",Jason had a dental appointment today and that's why he was absent.,nn's mother is on her way to the mall.,0.1,0.07692307692307693,0.08695652173913043,0.0,0.0,0.0,0.1,0.07692307692307693,0.08695652173913043,0,0,0,0,0.0,12,9,0.75,1.3333333333333333,103.70000000000002,1.0311111111111124,3.6,-1.2299999999999969,-1.0444444444444407,3.5,7.591788888888889,67.75500000000001,6.790000000000003,8.133333333333335,6.157499999999999,7.350000000000005,6.0,8.1792,9,9,1.0,3.3333333333333335,12,12,1.0,4.583333333333333,0.0,0.0,0.0,Poor
380,"Don: Hi Cindy. Have you made all arrangements?
Cindy: It's about today's meeting or your trip next week?
Don: Both, I suppose:)
Cindy: You have meeting with management board today at 2 pm.
Don: Where did you set it up?
Cindy: In our conference room.
Cindy: Catering will bring some tea, coffee and snacks.
Don: That's good.
Don: Did everybody got the agenda?
Cindy: Yep.
Don: How did Andy react when he saw it?
Cindy: Can't say, really. Not sure if he even read it.
Don: That's Andy all right.
Don: And how about the trip.
Cindy: I've got your plane tickets and booked the hotel.
Don: Which one?
Cindy: Hilton, as usual.
Don: Perfect:=)
Cindy: But nobody is gonna pick you up at the airport. You'll have to get a cab.
Don: I think, I can manage that;=)
Don: Good job, Cindy. No idea, where I'd be without you.",Cindy has made arrangements for today's meeting at 2 pm in the conference room. She also organised flights and hotel for next week's trip. Don is appreciative. ,is going to the airport on Friday. He will be back home in the weekend.,0.2,0.10344827586206896,0.13636363636363635,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.13333333333333333,0.06896551724137931,0.09090909090909091,0,0,0,0,0.0,27,15,0.5555555555555556,1.8,92.06250000000001,2.2816666666666663,3.0,0.21799999999999997,1.5199999999999996,2.75,5.061166666666667,62.9666666666667,6.712592592592596,9.525925925925927,6.271111111111111,8.407407407407405,4.833333333333333,10.515862962962963,15,14,0.9333333333333333,3.8,27,26,0.9629629629629629,4.925925925925926,0.0,0.0,0.0,Poor
381,"Samuel: <photo_file>
Virginia: hahaha
Jack: Hilarious
Virginia: Where are you?
Samuel: <location>
Jack: I love the ""happy menu""
Virginia: What did you order?
Samuel: Just a joint for now
Samuel: But mushroom pizza also looks tempting
Virginia: Is it legal in Laos?
Samuel: I guess the owner bribed the police
Jack: Man, it's heaven
Jack: I need to go there :P ",Samuel ordered a smoke.,is a tv cream with a bottle of wine.,0.1111111111111111,0.25,0.15384615384615383,0.0,0.0,0.0,0.1111111111111111,0.25,0.15384615384615383,0,0,0,0,0.0,4,9,2.25,0.4444444444444444,94.30000000000001,2.342222222222226,3.6,-2.2766666666666637,-1.6888888888888864,3.5,5.837344444444444,75.87500000000001,3.6700000000000017,1.6,4.120000000000001,4.350000000000001,1.0,11.7299,9,8,0.8888888888888888,3.111111111111111,4,4,1.0,5.0,0.0,0.0,0.0,Poor
382,"Celia: Where do you want to go for Holiday ?
Mike: I was thinking about Egypt
Celia: Too hot. What about Croatia ?
Mike: Good idea, I've never been there","Mike considers going to Egypt for holiday. It's too hot for Celia, she suggests Croatia instead. Mark likes the idea, he's never been there. ",and Mike are going to see a game with his girlfriend. They are going to see each other in the same time.,0.18181818181818182,0.15384615384615385,0.16666666666666669,0.047619047619047616,0.04,0.043478260869565216,0.18181818181818182,0.15384615384615385,0.16666666666666669,0,0,0,0,0.0,24,22,0.9166666666666666,1.0909090909090908,95.68818181818183,2.645454545454548,4.4,1.8395454545454548,2.8636363636363633,4.5,5.617554545454546,64.76500000000001,6.213333333333335,6.533333333333335,5.53125,7.083333333333332,4.333333333333333,8.638716666666667,22,18,0.8181818181818182,3.772727272727273,24,23,0.9583333333333334,4.875,0.0,0.0,0.0,Poor
383,"Jasmine: Have you heard this song?
Jasmine: <video>
Jasmine: It’s a new song of Charlie Puth. Love him!!
Paola: He’s cute 😊
Jasmine: Yep! It’s awesome!
Paola: I also love Galway Girl
Paola: Recently, I’ve been listening to it all the time
Paola: <video>
Jasmine: It’s so British 😉
Paola: Looooove it!!","Jasmine loves Charlie Puth and his new song. Paola thinks Charlie Puth is attractive. Paola likes the song ""Galway Girl"" by Ed Sheeran.",sends a photo of a new song of a song of a new song.,0.21428571428571427,0.13043478260869565,0.16216216216216214,0.07692307692307693,0.045454545454545456,0.05714285714285715,0.21428571428571427,0.13043478260869565,0.16216216216216214,0,0,0,0,0.0,23,14,0.6086956521739131,1.6428571428571428,101.98214285714286,2.5128571428571433,5.6000000000000005,-1.3092857142857142,-2.171428571428571,6.0,6.586614285714286,81.3489855072464,3.817391304347826,4.805797101449276,5.543768115942026,7.573913043478264,3.166666666666667,13.628071014492756,14,7,0.5,2.7857142857142856,23,20,0.8695652173913043,4.913043478260869,0.0,0.0,0.0,Poor
